TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud,n_TransactionAmount,n_AccountBalance,UnusualTransactionHour,AgeTransactionsRatio,RedFlag_Attempt,AmountToBalance_nRatio
TXN0008212,51,Male,Bauchi,GTBank,Current,902.0,130692.48,4,5,Tuesday,Transfer,Yes,Yes,0,30.0,0,No,0.0069,No,6.8057,11.7806,Normal,0.129,0,0.5777
TXN0008213,45,Female,Oyo,Stanbic,Current,47887.01,93421.32,1,17,Sunday,Online,Yes,Yes,0,48.0,0,Yes,0.5126,No,10.7766,11.4449,Normal,0.0204,0,0.9416
TXN0008214,20,Female,Rivers,Fidelity,Savings,70521.71,18569.36,4,5,Thursday,Online,Yes,No,0,31.0,1,No,3.7977,No,11.1637,9.8293,Normal,0.125,1,1.1358
TXN0008215,28,Male,Rivers,Zenith,Savings,664.48,12749.99,1,0,Wednesday,Atm,Yes,Yes,0,43.0,0,Yes,0.0521,No,6.5005,9.4534,RedFlag,0.0227,0,0.6876
TXN0008216,55,Male,Lagos,Zenith,Savings,38928.47,182418.54,3,11,Friday,Transfer,Yes,Yes,0,44.0,0,Yes,0.2134,No,10.5695,12.1141,Normal,0.0667,0,0.8725
TXN0008217,31,Male,Kano,Sterling,Domiciliary,12186.41,19961.92,1,22,Monday,Pos,Yes,Yes,0,46.0,0,Yes,0.6105,No,9.4082,9.9016,RedFlag,0.0213,0,0.9502
TXN0008218,68,Female,Lagos,UBA,Savings,77103.44,85854.7,6,2,Friday,Online,Yes,Yes,0,54.0,0,No,0.8981,No,11.2529,11.3604,RedFlag,0.1091,0,0.9905
TXN0008219,43,Female,Oyo,FirstBank,Current,17328.43,199842.58,1,11,Thursday,Transfer,Yes,Yes,0,1.0,1,No,0.0867,No,9.7602,12.2053,Normal,0.5,1,0.7997
TXN0008220,65,Female,Oyo,Fidelity,Current,20035.61,384980.53,2,2,Friday,Online,Yes,Yes,1,8.0,2,No,0.052,No,9.9053,12.861,RedFlag,0.2222,3,0.7702
TXN0008221,38,Female,Bauchi,Stanbic,Savings,17089.15,310229.03,1,9,Thursday,Pos,Yes,Yes,0,37.0,0,No,0.0551,No,9.7463,12.6451,Normal,0.0263,0,0.7708
TXN0008222,71,Male,Anambra,Fidelity,Savings,47996.99,299302.19,1,5,Friday,Pos,Yes,No,0,17.0,1,No,0.1604,No,10.7789,12.6092,Normal,0.0556,1,0.8548
TXN0008223,73,Female,Oyo,Access,Current,28761.33,66591.4,1,20,Sunday,Online,No,Yes,0,90.0,0,No,0.4319,No,10.2668,11.1063,Normal,0.011,0,0.9244
TXN0008224,56,Male,Oyo,Zenith,Current,13302.82,392945.76,3,16,Sunday,Pos,No,Yes,0,42.0,1,No,0.0339,No,9.4958,12.8814,Normal,0.0698,1,0.7372
TXN0008225,47,Male,Enugu,GTBank,Current,29164.4,172641.76,3,0,Wednesday,Online,Yes,No,0,18.0,0,No,0.1689,No,10.2807,12.059,RedFlag,0.1579,0,0.8525
TXN0008226,25,Female,Abuja,Zenith,Savings,77103.44,326376.59,1,1,Thursday,Mobile,Yes,Yes,0,64.0,0,Yes,0.2362,No,11.2529,12.6958,RedFlag,0.0154,0,0.8863
TXN0008227,68,Female,Enugu,Polaris,Current,2092.92,13969.44,4,18,Monday,Atm,Yes,Yes,0,1.0,0,No,0.1498,No,7.6468,9.5447,Normal,2.0,0,0.8012
TXN0008228,37,Female,Lagos,UBA,Current,12279.25,6054.28,1,19,Monday,Pos,Yes,Yes,0,38.0,0,No,2.0282,No,9.4157,8.7087,Normal,0.0256,0,1.0812
TXN0008229,65,Male,Oyo,Access,Current,51092.99,84224.81,3,5,Tuesday,Mobile,No,Yes,0,37.0,0,Yes,0.6066,No,10.8414,11.3413,Normal,0.0789,0,0.9559
TXN0008230,49,Male,Kaduna,UBA,Savings,33586.15,264052.3,6,9,Tuesday,Pos,No,Yes,1,64.0,0,No,0.1272,No,10.4219,12.4839,Normal,0.0923,1,0.8348
TXN0008231,39,Male,Delta,Sterling,Current,68306.86,78772.34,1,9,Wednesday,Transfer,Yes,Yes,0,73.0,0,No,0.8671,No,11.1318,11.2743,Normal,0.0135,0,0.9874
TXN0008232,24,Female,Lagos,FCMB,Savings,1015.6,323963.92,2,17,Sunday,Pos,No,Yes,0,61.0,1,No,0.0031,No,6.9242,12.6884,Normal,0.0323,1,0.5457
TXN0008233,26,Female,Bauchi,FirstBank,Savings,49653.45,40137.49,1,22,Friday,Online,No,No,0,32.0,0,Yes,1.2371,Yes,10.8128,10.6001,RedFlag,0.0303,0,1.0201
TXN0008234,62,Female,Bauchi,FirstBank,Current,39231.26,6020.86,1,7,Saturday,Online,Yes,No,0,58.0,1,No,6.5159,No,10.5773,8.7032,Normal,0.0169,1,1.2153
TXN0008235,18,Male,Lagos,FirstBank,Savings,42190.26,214873.55,3,19,Sunday,Mobile,No,No,0,56.0,1,No,0.1963,No,10.65,12.2778,Normal,0.0526,1,0.8674
TXN0008236,46,Female,Rivers,Stanbic,Current,22736.77,147592.47,6,6,Friday,Mobile,No,No,1,53.0,2,No,0.1541,Yes,10.0318,11.9022,Normal,0.1111,3,0.8429
TXN0008237,25,Female,Anambra,FCMB,Savings,1332.83,86997.03,2,9,Saturday,Mobile,Yes,No,0,37.0,1,No,0.0153,No,7.1958,11.3736,Normal,0.0526,1,0.6327
TXN0008238,73,Female,Abuja,Sterling,Current,19365.98,279899.11,5,0,Saturday,Mobile,Yes,Yes,0,49.0,0,No,0.0692,No,9.8713,12.5422,RedFlag,0.1,0,0.787
TXN0008239,-71,Male,Anambra,Zenith,Savings,13095.71,260740.52,1,21,Thursday,Atm,Yes,Yes,0,30.0,0,No,0.0502,No,9.4801,12.4713,Normal,0.0323,0,0.7602
TXN0008240,21,Female,Delta,Access,Domiciliary,18718.7,58852.92,5,14,Saturday,Mobile,No,Yes,0,36.0,0,No,0.3181,No,9.8373,10.9828,Normal,0.1351,0,0.8957
TXN0008241,52,Female,Bauchi,FCMB,Savings,33705.32,272999.68,6,9,Wednesday,Atm,Yes,Yes,0,45.0,1,Yes,0.1235,No,10.4254,12.5172,Normal,0.1304,1,0.8329
TXN0008242,20,Male,Bauchi,Zenith,Current,22656.07,63504.29,5,21,Sunday,Transfer,Yes,Yes,1,1.0,2,No,0.3568,No,10.0282,11.0589,Normal,2.5,3,0.9068
TXN0008243,71,Male,Lagos,Polaris,Savings,8652.66,145890.6,4,2,Saturday,Pos,Yes,No,0,33.0,1,No,0.0593,No,9.0657,11.8906,RedFlag,0.1176,1,0.7624
TXN0008244,62,Female,Bauchi,UBA,Current,22876.5,32071.39,4,22,Thursday,Mobile,Yes,Yes,0,45.0,1,No,0.7133,No,10.0379,10.3758,RedFlag,0.087,1,0.9674
TXN0008245,57,Male,Rivers,FirstBank,Domiciliary,2169.97,46017.95,1,8,Monday,Pos,Yes,No,0,1.0,0,No,0.0472,No,7.6829,10.7368,Normal,0.5,0,0.7156
TXN0008246,24,Female,Anambra,Polaris,Savings,134.51,89097.97,1,12,Sunday,Pos,Yes,Yes,0,32.0,0,No,0.0015,No,4.909,11.3975,Normal,0.0303,0,0.4307
TXN0008247,44,Female,Bauchi,FirstBank,Savings,12834.39,56662.03,4,5,Monday,Mobile,Yes,No,0,57.0,0,No,0.2265,No,9.46,10.9449,Normal,0.069,0,0.8643
TXN0008248,18,Male,Kano,Stanbic,Domiciliary,35386.53,20741.53,1,18,Friday,Transfer,Yes,Yes,0,48.0,0,No,1.7061,No,10.4741,9.9399,Normal,0.0204,0,1.0537
TXN0008249,44,Male,Kaduna,Access,Savings,43238.53,98760.52,1,1,Tuesday,Mobile,Yes,No,0,61.0,0,No,0.4378,No,10.6745,11.5005,RedFlag,0.0161,0,0.9282
TXN0008250,33,Male,Kano,Fidelity,Current,19953.77,107418.59,1,11,Tuesday,Transfer,No,Yes,1,96.0,1,No,0.1858,No,9.9012,11.5845,Normal,0.0103,2,0.8547
TXN0008251,55,Male,Lagos,Sterling,Domiciliary,50625.14,25922.1,1,10,Monday,Online,Yes,Yes,0,15.0,0,Yes,1.953,No,10.8322,10.1629,Normal,0.0625,0,1.0659
TXN0008252,24,Male,Delta,GTBank,Savings,3364.44,28730.98,5,12,Thursday,Mobile,Yes,Yes,0,39.0,0,No,0.1171,No,8.1213,10.2658,Normal,0.125,0,0.7911
TXN0008253,61,Female,Kaduna,Stanbic,Current,77103.44,4467.95,4,21,Friday,Atm,No,Yes,0,32.0,1,No,17.257,No,11.2529,8.4049,Normal,0.1212,1,1.3388
TXN0008254,40,Male,Oyo,FCMB,Current,63699.46,4623.11,1,2,Thursday,Pos,Yes,Yes,0,35.0,0,No,13.7785,No,11.0619,8.439,RedFlag,0.0278,0,1.3108
TXN0008255,58,Female,Kano,Fidelity,Current,22859.64,66622.6,1,16,Tuesday,Pos,No,Yes,0,43.0,1,No,0.3431,No,10.0372,11.1068,Normal,0.0227,1,0.9037
TXN0008256,28,Female,Rivers,UBA,Domiciliary,1512.92,23788.24,1,8,Wednesday,Online,No,Yes,0,18.0,0,No,0.0636,No,7.3225,10.077,Normal,0.0526,0,0.7267
TXN0008257,59,Female,Abuja,Access,Current,15137.7,377165.73,3,22,Sunday,Transfer,No,Yes,0,47.0,0,No,0.0401,No,9.625,12.8404,RedFlag,0.0625,0,0.7496
TXN0008258,70,Male,Delta,FCMB,Current,4939.12,33361.73,3,14,Sunday,Mobile,No,No,0,30.0,0,No,0.148,No,8.5051,10.4152,Normal,0.0968,0,0.8166
TXN0008259,50,Female,Delta,Fidelity,Savings,24750.13,10235.66,3,14,Tuesday,Online,Yes,Yes,0,36.0,0,No,2.418,No,10.1166,9.2337,Normal,0.0811,0,1.0956
TXN0008260,67,Female,Rivers,FCMB,Current,5266.95,77669.95,2,3,Thursday,Atm,Yes,No,0,3.0,0,Yes,0.0678,No,8.5694,11.2602,RedFlag,0.5,0,0.761
TXN0008261,53,Female,Rivers,Access,Savings,16434.74,32065.51,4,13,Tuesday,Mobile,Yes,No,0,40.0,1,No,0.5125,No,9.7072,10.3756,Normal,0.0976,1,0.9356
TXN0008262,54,Male,Kano,FirstBank,Savings,5755.05,9563.92,2,13,Tuesday,Pos,No,Yes,0,48.0,1,Yes,0.6017,No,8.658,9.1659,Normal,0.0408,1,0.9446
TXN0008263,58,Male,Kaduna,Fidelity,Current,77103.44,209589.63,4,13,Tuesday,Mobile,Yes,Yes,0,12.0,0,No,0.3679,No,11.2529,12.2529,Normal,0.3077,0,0.9184
TXN0008264,34,Female,Lagos,FirstBank,Current,7122.93,122161.18,1,17,Tuesday,Online,Yes,Yes,1,68.0,0,No,0.0583,No,8.8712,11.7131,Normal,0.0145,1,0.7574
TXN0008265,52,Female,Bauchi,Fidelity,Current,740.78,8805.07,4,2,Friday,Atm,Yes,Yes,0,6.0,0,No,0.0841,No,6.6091,9.0832,RedFlag,0.5714,0,0.7276
TXN0008266,65,Female,Delta,Zenith,Current,31479.64,94672.11,3,5,Monday,Mobile,No,Yes,0,97.0,1,No,0.3325,No,10.3571,11.4582,Normal,0.0306,1,0.9039
TXN0008267,22,Male,Kano,FCMB,Current,9158.26,5941.05,4,7,Tuesday,Transfer,Yes,Yes,1,45.0,0,Yes,1.5415,No,9.1225,8.6898,Normal,0.087,1,1.0498
TXN0008268,65,Female,Kano,Access,Savings,29942.15,65616.34,2,18,Saturday,Atm,Yes,No,0,67.0,0,No,0.4563,No,10.3071,11.0916,Normal,0.0294,0,0.9293
TXN0008269,49,Female,Kano,Access,Current,26495.24,67715.38,6,1,Tuesday,Online,No,Yes,0,25.0,1,No,0.3913,No,10.1848,11.1231,RedFlag,0.2308,1,0.9156
TXN0008270,20,Male,Enugu,FirstBank,Savings,1709.99,259726.43,1,4,Friday,Mobile,No,Yes,0,21.0,0,No,0.0066,No,7.4448,12.4674,RedFlag,0.0455,0,0.5971
TXN0008271,69,Male,Anambra,Stanbic,Savings,9350.42,199365.22,7,23,Friday,Online,No,Yes,0,35.0,0,Yes,0.0469,No,9.1433,12.2029,RedFlag,0.1944,0,0.7493
TXN0008272,64,Female,Abuja,Zenith,Current,20917.39,340872.05,3,8,Wednesday,Atm,Yes,No,0,67.0,0,No,0.0614,No,9.9484,12.7393,Normal,0.0441,0,0.7809
TXN0008273,52,Female,Lagos,Access,Current,62648.52,22713.73,5,10,Friday,Atm,Yes,Yes,0,48.0,0,No,2.7582,No,11.0453,10.0308,Normal,0.102,0,1.1011
TXN0008274,69,Male,Oyo,Fidelity,Current,12825.69,114459.61,5,15,Wednesday,Pos,Yes,No,0,48.0,0,No,0.1121,No,9.4593,11.648,Normal,0.102,0,0.8121
TXN0008275,31,Male,Anambra,Fidelity,Domiciliary,17569.41,3059.56,4,19,Wednesday,Online,Yes,No,0,28.0,0,No,5.7425,No,9.774,8.0264,Normal,0.1379,0,1.2177
TXN0008276,65,Male,Kano,Sterling,Savings,34673.24,261893.5,6,1,Tuesday,Mobile,Yes,No,0,52.0,0,Yes,0.1324,Yes,10.4538,12.4757,RedFlag,0.1132,0,0.8379
TXN0008277,48,Female,Kaduna,UBA,Current,40651.31,68493.3,4,6,Saturday,Pos,Yes,Yes,0,21.0,0,No,0.5935,No,10.6128,11.1345,Normal,0.1818,0,0.9531
TXN0008278,48,Female,Kano,Polaris,Current,64209.54,10773.81,4,4,Sunday,Pos,Yes,Yes,0,22.0,1,Yes,5.9598,Yes,11.0699,9.285,RedFlag,0.1739,1,1.1922
TXN0008279,34,Female,Kaduna,Zenith,Savings,17188.54,58880.24,3,0,Thursday,Atm,Yes,No,0,11.0,0,No,0.2919,No,9.7521,10.9833,RedFlag,0.25,0,0.8879
TXN0008280,41,Female,Rivers,Stanbic,Current,5386.76,50722.65,3,20,Saturday,Atm,No,Yes,1,54.0,1,No,0.1062,No,8.5919,10.8341,Normal,0.0545,2,0.793
TXN0008281,69,Male,Enugu,GTBank,Savings,36142.75,217865.89,5,3,Sunday,Atm,Yes,Yes,0,59.0,0,No,0.1659,No,10.4953,12.2916,RedFlag,0.0833,0,0.8539
TXN0008282,40,Female,Delta,FirstBank,Current,3354.73,20306.21,1,8,Tuesday,Online,No,Yes,0,38.0,0,Yes,0.1652,No,8.1184,9.9187,Normal,0.0256,0,0.8185
TXN0008283,35,Male,Lagos,Fidelity,Domiciliary,13546.83,121713.72,2,14,Monday,Transfer,Yes,Yes,0,53.0,0,Yes,0.1113,No,9.514,11.7094,Normal,0.037,0,0.8125
TXN0008284,67,Female,Lagos,Zenith,Current,24735.86,236923.03,4,17,Saturday,Atm,Yes,Yes,0,33.0,0,No,0.1044,No,10.116,12.3755,Normal,0.1176,0,0.8174
TXN0008285,71,Female,Oyo,Access,Current,29429.72,201794.8,1,9,Sunday,Pos,Yes,No,0,33.0,0,Yes,0.1458,No,10.2898,12.215,Normal,0.0294,0,0.8424
TXN0008286,31,Male,Bauchi,Zenith,Current,33015.26,412108.62,4,10,Wednesday,Pos,Yes,No,0,1.0,0,No,0.0801,No,10.4048,12.929,Normal,2.0,0,0.8048
TXN0008287,67,Male,Oyo,Zenith,Current,5377.29,500.0,2,16,Thursday,Online,Yes,No,1,38.0,0,No,10.7546,Yes,8.5901,6.2166,Normal,0.0513,1,1.3818
TXN0008288,32,Female,Rivers,Sterling,Savings,77103.44,65497.29,1,17,Friday,Transfer,Yes,Yes,0,21.0,0,No,1.1772,No,11.2529,11.0898,Normal,0.0455,0,1.0147
TXN0008289,32,Female,Anambra,GTBank,Savings,4913.11,69206.2,1,11,Sunday,Online,Yes,Yes,0,24.0,1,No,0.071,No,8.4999,11.1449,Normal,0.04,1,0.7627
TXN0008290,23,Male,Oyo,UBA,Current,2525.18,5081.37,4,22,Friday,Transfer,Yes,Yes,1,49.0,1,No,0.4969,No,7.8345,8.5335,RedFlag,0.08,2,0.9181
TXN0008291,44,Female,Lagos,Zenith,Domiciliary,27269.85,254959.06,1,12,Friday,Online,No,No,0,94.0,1,No,0.107,No,10.2136,12.4489,Normal,0.0105,1,0.8204
TXN0008292,32,Male,Enugu,Stanbic,Savings,60198.64,175141.63,1,17,Thursday,Transfer,Yes,Yes,0,15.0,0,No,0.3437,No,11.0054,12.0734,Normal,0.0625,0,0.9115
TXN0008293,67,Male,Rivers,Sterling,Current,20489.52,112642.63,4,21,Friday,Mobile,Yes,No,0,50.0,0,No,0.1819,No,9.9277,11.632,Normal,0.0784,0,0.8535
TXN0008294,53,Female,Delta,GTBank,Savings,22626.5,77883.86,1,16,Friday,Mobile,No,Yes,1,80.0,1,No,0.2905,No,10.0269,11.263,Normal,0.0123,2,0.8903
TXN0008295,72,Male,Oyo,Polaris,Current,19331.0,338664.26,4,9,Wednesday,Transfer,Yes,Yes,0,1.0,0,No,0.0571,No,9.8695,12.7328,Normal,2.0,0,0.7751
TXN0008296,25,Female,Kaduna,Stanbic,Current,1092.22,46073.62,1,14,Friday,Online,No,Yes,0,46.0,0,No,0.0237,No,6.9969,10.738,Normal,0.0213,0,0.6516
TXN0008297,32,Female,Enugu,Sterling,Domiciliary,28588.53,61091.85,3,19,Sunday,Atm,Yes,Yes,0,23.0,0,Yes,0.468,No,10.2608,11.0202,Normal,0.125,0,0.9311
TXN0008298,20,Female,Abuja,Polaris,Current,11086.93,456776.76,2,22,Thursday,Atm,Yes,Yes,0,22.0,1,No,0.0243,No,9.3136,13.032,RedFlag,0.087,1,0.7147
TXN0008299,64,Male,Lagos,Polaris,Current,68594.7,10021.17,6,23,Friday,Mobile,Yes,No,0,13.0,1,No,6.845,No,11.136,9.2126,RedFlag,0.4286,1,1.2088
TXN0008300,30,Female,Kano,FCMB,Domiciliary,5169.15,227537.22,1,7,Tuesday,Pos,No,No,0,19.0,0,No,0.0227,No,8.5507,12.3351,Normal,0.05,0,0.6932
TXN0008301,58,Male,Delta,GTBank,Savings,24533.94,189909.01,1,20,Wednesday,Pos,Yes,Yes,0,65.0,0,No,0.1292,No,10.1079,12.1543,Normal,0.0152,0,0.8316
TXN0008302,51,Female,Lagos,FCMB,Domiciliary,17572.6,348247.49,4,10,Monday,Mobile,Yes,No,0,1.0,0,No,0.0505,No,9.7742,12.7607,Normal,2.0,0,0.766
TXN0008303,41,Female,Rivers,GTBank,Savings,16221.32,14239.49,2,17,Tuesday,Pos,Yes,No,0,31.0,0,Yes,1.1392,No,9.6941,9.5638,Normal,0.0625,0,1.0136
TXN0008304,57,Male,Kaduna,Zenith,Savings,12783.34,456776.76,2,3,Monday,Mobile,Yes,Yes,0,79.0,1,Yes,0.028,No,9.456,13.032,RedFlag,0.025,1,0.7256
TXN0008305,49,Female,Oyo,Sterling,Current,9436.63,4389.29,1,18,Thursday,Mobile,Yes,Yes,1,48.0,0,Yes,2.1499,No,9.1525,8.3872,Normal,0.0204,1,1.0912
TXN0008306,49,Male,Rivers,Polaris,Current,3980.31,61806.28,3,22,Monday,Mobile,Yes,No,0,8.0,0,No,0.0644,No,8.2894,11.0318,RedFlag,0.3333,0,0.7514
TXN0008307,47,Female,Enugu,FirstBank,Domiciliary,42998.33,13296.24,7,21,Saturday,Mobile,Yes,No,0,44.0,0,No,3.2339,No,10.6689,9.4953,Normal,0.1556,0,1.1236
TXN0008308,69,Male,Kaduna,GTBank,Current,14890.07,7879.82,1,1,Saturday,Pos,No,No,0,49.0,0,No,1.8896,No,9.6085,8.9722,RedFlag,0.02,0,1.0709
TXN0008309,66,Female,Kano,Zenith,Current,21271.74,456776.76,3,19,Monday,Atm,Yes,Yes,0,79.0,0,No,0.0466,No,9.9652,13.032,Normal,0.0375,0,0.7647
TXN0008310,30,Female,Bauchi,Sterling,Savings,19771.91,190767.23,3,2,Saturday,Mobile,Yes,Yes,0,52.0,0,No,0.1036,No,9.8921,12.1588,RedFlag,0.0566,0,0.8136
TXN0008311,18,Male,Oyo,Access,Current,21420.43,105688.82,2,15,Friday,Atm,No,Yes,0,14.0,1,No,0.2027,No,9.9721,11.5683,Normal,0.1333,1,0.862
TXN0008312,51,Female,Delta,Access,Current,30505.97,17175.17,2,0,Wednesday,Pos,Yes,Yes,0,20.0,1,No,1.7762,No,10.3257,9.7513,RedFlag,0.0952,1,1.0589
TXN0008313,32,Female,Lagos,FCMB,Current,24814.52,111989.6,1,16,Monday,Online,Yes,Yes,0,6.0,0,No,0.2216,No,10.1192,11.6262,Normal,0.1429,0,0.8704
TXN0008314,61,Male,Kaduna,Fidelity,Savings,8001.79,57860.89,1,11,Sunday,Online,No,Yes,0,25.0,0,Yes,0.1383,No,8.9875,10.9658,Normal,0.0385,0,0.8196
TXN0008315,31,Male,Oyo,UBA,Savings,20169.65,47533.12,6,18,Saturday,Atm,Yes,No,0,16.0,0,No,0.4243,No,9.912,10.7692,Normal,0.3529,0,0.9204
TXN0008316,74,Female,Delta,Stanbic,Savings,7009.81,144390.87,2,9,Thursday,Online,Yes,No,0,36.0,0,Yes,0.0485,No,8.8552,11.8803,Normal,0.0541,0,0.7454
TXN0008317,46,Male,Anambra,FCMB,Savings,22219.11,234759.49,4,19,Thursday,Online,Yes,No,0,52.0,0,No,0.0946,No,10.0088,12.3663,Normal,0.0755,0,0.8094
TXN0008318,51,Male,Rivers,Sterling,Savings,14137.97,87848.22,3,12,Thursday,Pos,Yes,No,0,55.0,0,No,0.1609,No,9.5567,11.3834,Normal,0.0536,0,0.8395
TXN0008319,35,Female,Lagos,Sterling,Savings,1005.41,101975.0,1,13,Saturday,Pos,No,Yes,0,50.0,1,Yes,0.0099,No,6.9141,11.5325,Normal,0.0196,1,0.5995
TXN0008320,71,Female,Abuja,Polaris,Savings,33105.13,158086.9,1,15,Friday,Pos,Yes,Yes,0,15.0,0,Yes,0.2094,No,10.4075,11.9709,Normal,0.0625,0,0.8694
TXN0008321,24,Female,Anambra,Zenith,Savings,8028.09,19967.67,1,23,Tuesday,Mobile,Yes,Yes,0,23.0,0,No,0.4021,No,8.9908,9.9019,RedFlag,0.0417,0,0.908
TXN0008322,46,Female,Delta,Access,Current,63204.03,264569.16,3,0,Friday,Pos,Yes,Yes,0,1.0,0,No,0.2389,No,11.0541,12.4859,RedFlag,1.5,0,0.8853
TXN0008323,72,Female,Anambra,GTBank,Current,8231.96,272044.32,1,23,Friday,Pos,No,Yes,0,54.0,1,No,0.0303,No,9.0159,12.5137,RedFlag,0.0182,1,0.7205
TXN0008324,48,Female,Oyo,Access,Domiciliary,77103.44,116820.99,2,17,Monday,Mobile,Yes,No,0,30.0,1,Yes,0.66,No,11.2529,11.6684,Normal,0.0645,1,0.9644
TXN0008325,42,Female,Kaduna,Zenith,Current,15541.66,31157.0,1,2,Wednesday,Atm,Yes,Yes,0,5.0,1,No,0.4988,No,9.6513,10.3468,RedFlag,0.1667,1,0.9328
TXN0008326,55,Female,Abuja,FirstBank,Savings,669.06,104201.32,2,13,Sunday,Atm,Yes,Yes,0,62.0,0,No,0.0064,No,6.5074,11.5541,Normal,0.0317,0,0.5632
TXN0008327,31,Male,Bauchi,Polaris,Savings,1983.36,16797.24,3,16,Thursday,Mobile,Yes,Yes,0,20.0,0,No,0.1181,No,7.5931,9.729,Normal,0.1429,0,0.7805
TXN0008328,25,Female,Kaduna,Zenith,Savings,2141.34,216137.61,2,23,Wednesday,Pos,Yes,No,0,66.0,0,No,0.0099,No,7.6697,12.2837,RedFlag,0.0299,0,0.6244
TXN0008329,44,Male,Bauchi,Sterling,Savings,1446.41,55910.61,1,13,Tuesday,Pos,No,Yes,0,31.0,1,No,0.0259,No,7.2775,10.9315,Normal,0.0312,1,0.6657
TXN0008330,71,Male,Delta,FirstBank,Current,7792.18,55897.71,1,20,Wednesday,Transfer,Yes,Yes,0,22.0,1,No,0.1394,No,8.961,10.9313,Normal,0.0435,1,0.8198
TXN0008331,19,Male,Kano,FirstBank,Domiciliary,9810.84,435196.5,1,7,Wednesday,Atm,Yes,Yes,0,32.0,0,No,0.0225,No,9.1913,12.9836,Normal,0.0303,0,0.7079
TXN0008332,34,Male,Kaduna,Polaris,Savings,2949.49,82190.52,2,11,Tuesday,Atm,Yes,Yes,0,23.0,0,No,0.0359,No,7.9897,11.3168,Normal,0.0833,0,0.706
TXN0008333,54,Female,Delta,Stanbic,Current,14412.19,233794.11,1,13,Tuesday,Mobile,Yes,Yes,0,14.0,0,No,0.0616,No,9.5759,12.3622,Normal,0.0667,0,0.7746
TXN0008334,31,Female,Oyo,FirstBank,Current,11367.07,152070.11,5,1,Sunday,Online,Yes,Yes,0,19.0,0,Yes,0.0747,No,9.3386,11.9321,RedFlag,0.25,0,0.7826
TXN0008335,42,Female,Bauchi,Stanbic,Current,25287.3,57008.14,6,5,Sunday,Online,Yes,Yes,0,50.0,1,No,0.4436,No,10.1381,10.951,Normal,0.1176,1,0.9258
TXN0008336,73,Female,Delta,Sterling,Savings,5449.69,19822.55,4,11,Sunday,Pos,No,Yes,0,71.0,0,No,0.2749,No,8.6035,9.8946,Normal,0.0556,0,0.8695
TXN0008337,47,Male,Lagos,Stanbic,Savings,61330.98,239731.9,3,3,Sunday,Pos,No,Yes,0,35.0,0,No,0.2558,No,11.0241,12.3873,RedFlag,0.0833,0,0.89
TXN0008338,46,Female,Bauchi,Polaris,Savings,18141.28,215640.47,2,3,Thursday,Online,No,Yes,0,10.0,0,No,0.0841,No,9.806,12.2814,RedFlag,0.1818,0,0.7984
TXN0008339,37,Male,Oyo,Polaris,Savings,24436.41,27798.46,1,15,Thursday,Mobile,No,Yes,0,16.799999999999997,0,No,0.8791,No,10.1039,10.2328,Normal,0.0562,0,0.9874
TXN0008340,38,Male,Lagos,Zenith,Savings,1008.06,42975.59,3,19,Sunday,Online,Yes,No,0,24.0,0,No,0.0235,No,6.9168,10.6684,Normal,0.12,0,0.6483
TXN0008341,70,Female,Delta,UBA,Savings,20472.79,218017.32,2,15,Tuesday,Mobile,Yes,Yes,0,51.0,0,No,0.0939,No,9.9269,12.2923,Normal,0.0385,0,0.8076
TXN0008342,39,Male,Anambra,Polaris,Domiciliary,11475.61,456776.76,1,23,Tuesday,Atm,Yes,No,0,30.0,0,No,0.0251,No,9.3481,13.032,RedFlag,0.0323,0,0.7173
TXN0008343,52,Female,Enugu,FirstBank,Savings,64482.21,278340.37,1,7,Saturday,Transfer,No,Yes,0,61.0,0,No,0.2317,No,11.0742,12.5366,Normal,0.0161,0,0.8833
TXN0008344,54,Male,Kaduna,GTBank,Savings,54210.82,172873.92,1,2,Friday,Online,No,No,0,85.0,0,No,0.3136,No,10.9007,12.0603,RedFlag,0.0116,0,0.9038
TXN0008345,33,Male,Abuja,Sterling,Current,25378.53,370519.15,1,7,Thursday,Mobile,No,Yes,1,22.0,1,Yes,0.0685,Yes,10.1417,12.8227,Normal,0.0435,2,0.7909
TXN0008346,67,Female,Oyo,Zenith,Current,36509.43,50370.36,3,23,Saturday,Pos,Yes,Yes,0,74.4,0,No,0.7248,No,10.5054,10.8272,RedFlag,0.0398,0,0.9703
TXN0008347,66,Male,Kano,Access,Current,25862.3,1454.86,5,12,Saturday,Mobile,No,Yes,0,1.0,0,Yes,17.7765,No,10.1606,7.2834,Normal,2.5,0,1.395
TXN0008348,60,Male,Abuja,Stanbic,Domiciliary,427.84,58063.07,4,6,Sunday,Pos,Yes,No,0,47.0,0,Yes,0.0074,No,6.0611,10.9693,Normal,0.0833,0,0.5526
TXN0008349,34,Male,Delta,FirstBank,Current,30361.23,456776.76,1,1,Thursday,Atm,Yes,Yes,0,72.0,0,Yes,0.0665,No,10.321,13.032,RedFlag,0.0137,0,0.792
