TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud
TXN0007367,22.0,Female,Abuja,Zenith,Savings,35062.64,141581.57,1,20,Tuesday,POS,Yes,Yes,0,13,0,no,0.2476 ratio,No
TXN0007368,44.0,FEMALE,Kaduna,Fidelity,Savings,,46935.12,1,8,Friday,ATM,Yes,Yes,0,32,0,no,0.3735,False
TXN0007369,42.0,MALE,Abuja,FCMB,CUR,3444.72,149147.32,3,11,Monday,atm,Yes,Yes,0,70,1,No,0.0231,No
TXN0007370,25.0,male,Kano,Fidelity,Savings,8062.46,55383.58,8,11,Friday,Transfer,Yes,Yes,0,1,0,No,0.1456,No
TXN0007371,72yrs,f,Lagos,FirstBank,Savings,6672.39,41834.39,1,23,Saturday,Mobile,Yes,Yes,0,48,0,No,0.1595,Clean
TXN0007372,18.0,female,Kano,GTBank,C,18278.62,202727.65,4,4,Monday,ATM,Yes,Unknown,0,7,1,No,0.0902,NO
TXN0007373,37.0,Female,Enugu,Access,Savings,7570.53,248408.38,6,6,Thursday,atm,yes,Yes,0,104,0,No,0.0305,CLEAN
TXN0007374,61.0,MALE,Oyo,GTBank,Domiciliary,19783.92,147408.11,3,16,Wednesday,Mobile,yes,yes,0,52,0,No,0.1342,No
TXN0007375,40.0,M,Rivers,Fidelity,Savings,"NGN8,499.19",229973.39,3,19,Saturday,online,no,Yes,1,52,1,1,0.037,FRAUD
TXN0007376,49.0,Male,Anambra,Zenith,Current,100.0,68285.01,2,10PM,Saturday,POS,Yes,Yes,0,30,0,No,0.0015,False
TXN0007377,28.0,Female,Anambra,FirstBank,Current,11284.72,11176.82,6,18,Thursday,ATM,yes,Yes,0,26,0,yes,1.0096,False
TXN0007378,56.0,female,Lagos,Fidelity,DOM,23339.16,139286.99,4,3,Wednesday,MOBILE,yes,no,0,67,1,No,0.1676,no
TXN0007379,64.0,f,Bauchi,FirstBank,Current,37146.99,44352.35,5,0,Thursday,POS,FALSE,Yes,0,8,1,yes,0.8375,yes
TXN0007380,71.0,Female,Bauchi,Zenith,Current,719.36,225410.3,2,7,Thursday,Mobile,yes,No,0,60,0,No,0.0032,no
TXN0007381,41.0,Female,Abuja,Access,CUR,7470.7,66500.18,4,1,Sunday,ATM,no,Yes,1,38,1,Yes,0.1123,FRAUD
TXN0007382,28.0,F,Abuja,Access,S,105774.94,166605.63,2,0,Sunday,Mobile,Yes,Unknown,0,58,0,yes,0.6349,No
TXN0007383,46.0,MALE,Anambra,Access,Savings,7589.03,120734.58,4,2,Wednesday,POS,No,No,0,29,1,No,0.0629,no
TXN0007384,71.0,female,Kaduna,Stanbic,current,37536.76,255138.26,2,18,Monday,Online,No,yes,1,36,0,No,0.1471,NO
TXN0007385,43.0,F,Kano,UBA,Current,17801.81,267841.64,5,22,Tuesday,Transfer,Yes,Yes,0,30,0,no,0.0665,false
TXN0007386,33.0,male,Abuja,UBA,Current,3257.67,10611.3,4,13,Wednesday,POS,Y,No,0,37,1,No,0.307,Clean
TXN0007387,52.0,Female,Oyo,Zenith,Current,25778.52,52458.23,2,17:00,Monday,Mobile,Yes,1,0,25 months,0,No,0.4914,False
TXN0007388,37.0,M,Anambra,Polaris,Current,84786.76,307050.96,4,22,Monday,POS,no,Yes,0,81,0,No,0.2761,false
TXN0007389,63.0,Female,Kaduna,UBA,Savings,54471.39,77624.58,2,13,Monday,online,Yes,yes,0,52,0,Yes,0.7017,No
TXN0007390,20.0,FEMALE,Kano,Polaris,Current,29303.2,108500.55,1,16,Saturday,Transfer,Yes,Yes,0,36,0,No,0.2701,No
TXN0007391,18.0,Male,Bauchi,Zenith,Current,17943.59,30380.56,2,9,Friday,Mobile,Yes,Unknown,0,50,0,0,0.5906,NO
TXN0007392,70.0,male,Anambra,Access,Savings,9617.05,120674.26,2,19,Wednesday,Mobile,Yes,Yes,0,1,0,No,0.0797,no
TXN0007393,64.0,Female,Delta,Polaris,Current,11038.97,46104.15,1,23,Sunday,MOBILE,Yes,1,0,57,0,No,0.2394,False
TXN0007394,18.0,M,Kaduna,Fidelity,DOM,10624.1,265118.79,3,6,Wednesday,POS,Yes,No,0,49,0,No,0.0401,NO
TXN0007395,34.0,Female,Lagos,Access,Domiciliary,63802.45,33517.42,3,10,Thursday,atm,1,no,0,1,0,Yes,1.9035,no
TXN0007396,19.0,Female,Abuja,Sterling,Current,5934.63,66909.13,2,20,Wednesday,mobile,Yes,Yes,0,40,0,No,0.0887,False
TXN0007397,46.0,Female,Rivers,Stanbic,SAV,-11871.58,14985.31,4,22,Monday,Mobile,Yes,1,0,15,1,No,0.7922,Clean
TXN0007398,37.0,female,Abuja,Sterling,Current,14139.23,133003.27,2,8,Tuesday,POS,Yes,Yes,0,38,0,No,0.1063,no
TXN0007399,23.0,Female,Kano,UBA,Savings,13144.29,427024.61,1,0,Sunday,ATM,Yes,Yes,1,43,1,No,0.0308,CLEAN
TXN0007400,25.0,female,Anambra,Polaris,Current,105.18,28520.87,1,17,Tuesday,ATM,yes,No,0,15,0,No,0.0037,false
TXN0007401,46.0,M,Bauchi,Zenith,Savings,7901.13,2990.18,1,16,Thursday,ATM,Yes,no,0,25,1,no,2.6415,CLEAN
TXN0007402,65.0,F,Kaduna,FCMB,savings,17257.21,82347.45,2,20,Wednesday,POS,Yes,yes,0,32,2,No,0.2096,false
TXN0007403,68.0,F,Rivers,FirstBank,DOM,35729.35,206996.25,3,18,Tuesday,Transfer,Yes,Yes,0,50,1,No,0.1726,CLEAN
TXN0007404,50.0,f,Abuja,Zenith,Current,21068.69,553937.0,7,09:00,Sunday,POS,No,Yes,0,38,0,No,0.038,false
TXN0007405,20.0,Female,Enugu,FCMB,Current,12147.72,7896.09,1,0,Wednesday,POS,yes,Yes,0,51,0,1,1.5383,false
TXN0007406,52.0,Female,Delta,Access,Current,27351.13,231240.18,4,0,Thursday,Transfer,Yes,Unknown,0,1,1,No,0.1183,0
TXN0007407,22.0,m,Enugu,Access,Savings,27407.37,68989.95,1,6,Wednesday,Mobile,Yes,Yes,0,,0,1,0.3973,False
TXN0007408,44.0,Male,Delta,Zenith,savings,-7122.97,25037.79,3,17,Thursday,Mobile,1,Yes,1,55,0,no,0.2845,Clean
TXN0007409,61.0,MALE,Bauchi,FCMB,Current,2739.07,32035.64,1,10,Friday,Online,FALSE,Yes,0,28,0,yes,0.0855,NO
TXN0007410,29.0,Male,Oyo,Stanbic,Savings,40637.09,386324.05,3,12,Tuesday,Mobile,Yes,Yes,0,44,0,No,0.1052,no
TXN0007411,37.0,male,Delta,Zenith,current,18863.99,248603.33,6,8,Thursday,Mobile,Yes,0,0,25,0,No,0.0759,false
TXN0007412,62.0,Male,Rivers,FirstBank,Savings,4855.54,56035.91,1,22,Thursday,POS,Yes,0,0,10,1,no,0.0866,False
TXN0007413,37.0,m,Delta,FCMB,DOM,7597.69,422488.03,3,16,Thursday,atm,Yes,Yes,0,59,0,No,0.018,false
TXN0007414,26.0,F,Kaduna,Stanbic,Current,36356.25,16682.19,3,10,Thursday,ATM,Yes,Yes,0,37,0,no,2.1792,0
TXN0007415,56.0,Female,Abuja,Fidelity,Current,26480.39,58409.93,5,0,Sunday,ATM,Yes,Yes,0,17,0,1,0.4533,false
TXN0007416,21 years,Male,Abuja,Fidelity,Savings,72586.38,158730.5,3,19,Thursday,Transfer,Yes,No,0,87,1,No,0.4573,no
TXN0007417,68.0,Female,Bauchi,GTBank,Savings,15634.76,1117633.71,9,15,Thursday,ATM,no,Yes,0,31,0,No,0.014,False
TXN0007418,71.0,female,Enugu,Access,savings,1339.94,94003.31,5,18,Wednesday,online,Yes,No,0,50,1,No,0.0143,False
TXN0007419,36.0,Female,Enugu,FCMB,Current,30134.58,249675.13,4,21,Saturday,POS,yes,Yes,0,62,0,0,0.1207,0
TXN0007420,55.0,Female,Oyo,Polaris,SAV,7356.28,371301.49,3,10,Monday,atm,Yes,Yes,0,44,1,No,0.0198,CLEAN
TXN0007421,44.0,F,Enugu,Access,Current,9783.68,1451.26,4,13,Thursday,Online,Yes,Yes,0,1,1,no,6.7369,Clean
TXN0007422,62.0,M,Bauchi,FirstBank,SAV,5474.07,51149.92,3,11,Monday,Transfer,Yes,Unknown,0,75,0,no,0.107,False
TXN0007423,60.0,Male,Delta,FirstBank,S,9238.05,15864.05,3,7,Friday,POS,Yes,Yes,0,4,0,Yes,0.5823,0
TXN0007424,30.0,Male,Oyo,Fidelity,Current,44222.64,224456.73,1,14,Saturday,POS,Yes,1,0,37,0,No,0.197,NO
TXN0007425,30.0,female,Bauchi,UBA,Current,21492.64,125570.1,4,22,Friday,mobile,Yes,Yes,0,17,0,no,0.1712,CLEAN
TXN0007426,74.0,f,Lagos,FCMB,current,2889.59,15065.89,4,0,Sunday,Transfer,No,Yes,0,56,0,No,0.1918,no
TXN0007427,39.0,Female,Kano,FirstBank,Savings,22083.71,81896.53,3,5,Tuesday,ATM,Yes,Yes,0,15,0,No,0.2697,No
TXN0007428,45.0,female,Enugu,UBA,current,25098.24,108222.55,3,11,Thursday,Mobile,Yes,No,0,42,0,no,0.2319,No
TXN0007429,69.0,Male,Rivers,FCMB,Current,54032.28,179475.83,4,8AM,Saturday,POS,1,Yes,0,1,1,Yes,0.3011,no
TXN0007430,64.0,Female,Abuja,Access,Domiciliary,49089.59,226767.91,3,17,Sunday,ATM,Yes,Yes,0,72,0,No,0.2165,no
TXN0007431,70.0,F,Kano,Access,Savings,1623.47,13796.28,3,,Tuesday,Mobile,no,yes,0,39,1,No,0.1177,CLEAN
TXN0007432,62.0,Female,Enugu,Zenith,savings,50378.47,100310.8,3,19,Tuesday,Online,Yes,yes,1,63,2,No,0.5022,no
TXN0007433,39.0,F,Anambra,Stanbic,Savings,1305.63,26353.76,5,18,Tuesday,POS,N,Unknown,0,64,0,0,0.0495,NO
TXN0007434,60.0,FEMALE,Bauchi,UBA,savings,4184.5,209910.32,5,22,Tuesday,Mobile,FALSE,1,0,63,0,No,0.0199,0
TXN0007435,36.0,m,Kaduna,Stanbic,Current,2956.92,160796.5,1,4AM,Wednesday,POS,Yes,Yes,0,59,0,Yes,0.0184,False
TXN0007436,25.0,Male,Delta,FCMB,Savings,5013.07,192561.18,2,21,Sunday,Online,Yes,No,1,13,0,No,0.026,No
TXN0007437,69.0,Female,Bauchi,FirstBank,CUR,40647.06,11693.3,4,19,Thursday,Online,yes,No,0,39,1,No,3.4758,NO
TXN0007438,25.0,f,Rivers,Access,savings,28968.56,107101.89,4,11,Wednesday,Mobile,Yes,Yes,0,7,1,yes,0.2705,no
TXN0007439,59.0,Female,Oyo,Zenith,S,29035.8,275432.57,1,18,Tuesday,Online,Yes,no,0,33,0,No,0.1054,false
TXN0007440,43.0,male,Lagos,Polaris,Current,63817.1,187419.5,3,4,Thursday,Online,No,yes,0,63,1,no,0.3405,No
TXN0007441,65.0,Female,Bauchi,Fidelity,Current,12433.39,296801.55,4,1,Sunday,pos,Yes,Yes,0,12,0,No,0.0419,0
TXN0007442,68.0,Female,Bauchi,FirstBank,Current,100.0,34620.52,6,3,Friday,Transfer,Yes,Yes,0,64,0,No,0.0029,NO
TXN0007443,43.0,Male,Bauchi,UBA,Domiciliary,25525.21,50720.18,7,22,Wednesday,Transfer,Yes,Yes,0,53,0,Yes,0.5032,0
TXN0007444,40.0,FEMALE,Kano,UBA,Savings,50637.93,"NGN87,315.78",1,20,Friday,ATM,Yes,Yes,0,22,1,No,0.5799,Clean
TXN0007445,60.0,FEMALE,Delta,Polaris,Savings,93515.04,111116.7,4,21,Thursday,POS,Yes,No,0,22,0,Yes,0.8416,false
TXN0007446,30.0,Female,Delta,Fidelity,SAV,11309.7,43585.51,1,4,Sunday,ATM,No,Yes,0,1,0,No,0.2595,Clean
TXN0007447,45.0,MALE,Delta,FirstBank,Current,43170.68,72005.03,5,6,Saturday,WEB,Yes,Yes,0,43,0,No,0.5995,No
TXN0007448,26.0,Female,Anambra,FirstBank,DOM,"₦47,299.62",174253.28,1,11,Tuesday,Mobile,yes,Yes,0,62,0,No,0.2714,CLEAN
TXN0007449,37.0,Male,Kano,Fidelity,Savings,3899.91,155506.84,1,8,Thursday,ATM,1,yes,1,16,0,1,0.0251,NO
TXN0007450,73.0,female,Kaduna,Zenith,C,24957.77,17559.83,2,10,Sunday,Mobile,Yes,Yes,0,40,1,Yes,1.4212,No
TXN0007451,36.0,F,Oyo,Sterling,Domiciliary,4753.0,637152.08,4,13,Sunday,Online,no,yes,0,17,0,No,0.0075,False
TXN0007452,65 years,Female,Anambra,GTBank,savings,14793.25,124085.89,2,13,Tuesday,Transfer,0,Yes,1,3,1,0,0.1192,false
TXN0007453,56.0,Female,Kano,FirstBank,Current,52854.33,99120.12,1,6,Friday,POS,Yes,Yes,0,96,0,Yes,0.5332,Clean
TXN0007454,68.0,f,Lagos,Fidelity,SAV,38952.84,512814.94,1,2,Thursday,Mobile,no,Yes,0,27,1,No,0.076,false
TXN0007455,29.0,FEMALE,Bauchi,Access,Current,21119.0,22680.91,1,22,Sunday,POS,Yes,Yes,0,83,0,no,0.9311,False
TXN0007456,32.0,MALE,Delta,Access,Domiciliary,41349.01,117681.96,4,2,Thursday,Mobile,yes,1,0,57,0,No,0.3514,Clean
TXN0007457,48.0,Male,Bauchi,FCMB,Savings,4146.27,245273.05,5,3,Sunday,Mobile,1,Yes,0,19,0,no,0.0169,Clean
TXN0007458,72.0,female,Kano,Access,Current,5420.32,76350.02,1,21,Thursday,POS,Y,Yes,0,49,0,No,0.071,NO
TXN0007459,31.0,Female,Abuja,Zenith,current,5857.16,"₦199,944.15",1,6,Wednesday,POS,Yes,yes,0,38,0,No,0.0293,CLEAN
TXN0007460,28.0,f,Rivers,GTBank,Savings,37404.24,344137.4,1,23,Monday,POS,Yes,No,0,1.1 years,0,No,0.1087,False
TXN0007461,43.0,Male,Anambra,FCMB,Domiciliary,55402.27,45501.22,2,8,Saturday,Transfer,Yes,Unknown,0,18,2,No,1.2176,false
TXN0007462,59.0,Female,Kaduna,GTBank,Savings,20686.19,41453.97,3,0,Wednesday,ATM,Yes,No,0,17,0,No,0.499,No
TXN0007463,44.0,M,Delta,UBA,SAV,79235.26,67103.82,2,3,Friday,online,yes,Yes,1,22,0,No,1.1808,yes
TXN0007464,28.0,MALE,Lagos,Sterling,S,32551610.0,81306.56,1,2,Tuesday,Mobile,Yes,Yes,0,76,0,yes,0.4004,NO
TXN0007465,55.0,female,Anambra,Access,Current,20734.7,17656.19,1,5,Friday,POS,1,Yes,1,23,2,No,1.1743,NO
TXN0007466,51.0,Female,Oyo,Polaris,Savings,23642.38,39456.03,2,5,Thursday,Transfer,Yes,Yes,0,35,0,no,0.5992,no
TXN0007467,60.0,F,Kaduna,Polaris,Domiciliary,47350.48,309804.79,4,23,Monday,ATM,No,No,0,31,0,No,0.1528,False
TXN0007468,36.0,MALE,Oyo,Zenith,Savings,2362.73,125411.04,3,10,Thursday,Transfer,No,Yes,0,23,0,Yes,0.0188,False
TXN0007469,23.0,Male,Delta,UBA,Current,4598.6,46759.39,6,3,Wednesday,POS,1,No,0,3,0,No,0.0983,no
TXN0007470,63.0,MALE,Oyo,Sterling,Savings,7741.21,431278.93,1,3,Tuesday,ATM,No,Yes,0,16,0,No,0.0179,0
TXN0007471,69.0,m,Kano,FirstBank,Current,56291.56,223289.67,3,12,Saturday,Transfer,Yes,Yes,0,32,0,no,0.2521,False
TXN0007472,55.0,Male,Rivers,FirstBank,Savings,72485.55,67513.76,5,16,Friday,Mobile,no,Yes,0,45,0,No,1.0736,False
TXN0007473,66.0,Male,Oyo,Access,Savings,11008.04,217508.41,2,10,Wednesday,Mobile,0,Yes,0,52,0,No,0.0506,Clean
TXN0007474,59.0,Female,Abuja,Fidelity,Savings,64378.63,135970.48,1,2,Monday,POS,No,Yes,0,29,0,Yes,0.4735,Clean
TXN0007475,45.0,Male,Kaduna,UBA,Current,19788.18,172715.77,1,2,Wednesday,Mobile,yes,Yes,0,1,1,No,0.1146,Clean
TXN0007476,18.0,M,Abuja,FirstBank,Current,16026.86,58169.41,2,11,Wednesday,Transfer,Yes,Yes,0,52,1,yes,0.2755,False
TXN0007477,52.0,female,Rivers,FirstBank,Savings,44708.83,35262.58,1,14,Sunday,Mobile,Yes,No,0,48,0,No,1.2678,no
TXN0007478,57.0,F,Lagos,Access,Current,19746.05,43870.16,1,15,Monday,Online,No,Unknown,1,16,1,Yes,0.4501,FRAUD
TXN0007479,25.0,Male,Rivers,Polaris,current,15150.5,13117.36,3,23,Friday,ATM,Yes,No,0,70,0,No,1.1549,False
TXN0007480,69.0,male,Enugu,GTBank,Savings,402.31,95525.69,6,7,Sunday,Mobile,Yes,no,0,42,0,Yes,0.0042,no
TXN0007481,71.0,male,Anambra,Access,current,324.54,78190.32,1,23,Tuesday,POS,Yes,Yes,0,66,0,no,0.0042,No
TXN0007482,64.0,m,Abuja,Sterling,Domiciliary,24694.09,500.0,1,13,Wednesday,Online,Yes,No,0,45,0,Yes,49.2896,CLEAN
TXN0007483,73 years,Male,Kano,Sterling,Savings,1906.29,291073730.0,2,23,Thursday,POS,yes,Yes,0,17,0,No,0.0065,false
TXN0007484,24.0,male,Lagos,Access,Current,33384.83,171793.91,4,5,Friday,POS,Yes,yes,0,21,1,No,0.1943,no
TXN0007485,28.0,m,Enugu,GTBank,Current,24344.12,88789.4,2,4,Friday,Mobile,Yes,0,0,71,0,No,0.2742,no
TXN0007486,56.0,F,Rivers,Stanbic,Domiciliary,15299.76,511783.67,4,19,Saturday,ATM,No,Unknown,0,53,2,no,0.0299,no
TXN0007487,21.0,Female,Delta,GTBank,Savings,30929.94,423371.78,1,18,Saturday,Transfer,Yes,Yes,0,37,2,No,0.0731,False
TXN0007488,42.0,Male,Anambra,GTBank,S,124302.24,14989.12,3,6,Monday,Online,Yes,Unknown,0,43,1,No,8.2923,CLEAN
TXN0007489,29yrs,FEMALE,Oyo,Fidelity,Domiciliary,7070.9,143231.05,2,0,Friday,POS,Yes,Yes,0,17,0,No,0.0494,No
TXN0007490,43.0,Female,Bauchi,Stanbic,Current,20357.78,254758.8,6,1,Saturday,Transfer,No,no,0,69,1,No,0.0799,yes
TXN0007491,55.0,m,Kaduna,Sterling,Savings,46264.8,28483.85,5,7,Thursday,online,Yes,No,0,60,0,No,1.6242,0
TXN0007492,63.0,MALE,Delta,Access,Savings,425.47,20538.35,3,3,Friday,atm,no,1,1,53,0,no,0.0207,Fraud
TXN0007493,29.0,Female,Abuja,Fidelity,Current,5688.47,45120.73,1,23,Sunday,Mobile,Yes,No,0,58,0,No,0.1261,no
TXN0007494,60.0,F,Lagos,UBA,Current,18399.21,49207.11,1,14,Tuesday,POS,Yes,Yes,0,28,0,1,0.3739,NO
TXN0007495,68.0,Male,Lagos,FCMB,savings,-20087.78,502795.15,1,13,Monday,ATM,Yes,yes,0,27,0,No,0.04,No
TXN0007496,70.0,Female,Bauchi,Polaris,Domiciliary,2257.23,227444.97,7,5,Thursday,POS,Yes,Yes,0,38,0,yes,0.0099,false
TXN0007497,54.0,female,Lagos,Polaris,Savings,13082.14,9239.49,1,16,Tuesday,ATM,Yes,Yes,0,55,1,No,1.4157,Clean
TXN0007498,63.0,male,Kano,Access,Current,18338.02,231604.71,1,5,Monday,Transfer,No,Yes,0,13,0,1,,no
TXN0007499,700,Female,Abuja,FirstBank,Savings,13746.77,27884.3,3,11,Monday,Transfer,Yes,Yes,0,1,1,Yes,0.493,NO
TXN0007500,41.0,MALE,Rivers,Access,Current,30149.06,66298.04,5,16,Tuesday,Mobile,0,yes,0,49,0,No,0.4547,no
TXN0007501,33.0,Female,Lagos,Zenith,savings,36890.59,57523.17,1,7,Friday,ATM,1,Yes,0,33,0,1,0.6413,CLEAN
TXN0007502,74 years,M,Lagos,Polaris,Current,15416.77,47696.78,3,0,Sunday,Mobile,Yes,Yes,0,45,1,1,0.3232,false
TXN0007503,30.0,M,Rivers,FirstBank,current,13863.33,55389.8,1,4,Thursday,Mobile,Yes,yes,0,28,0,Yes,0.2503,NO
TXN0007504,42.0,Female,Rivers,UBA,DOM,30550.34,210486.5,1,9,Thursday,Online,Yes,Yes,0,14,0,no,0.1451,false
TXN0007505,71.0,f,Enugu,FirstBank,Current,20259.02,46500.17,1,21,Wednesday,Mobile,Yes,Yes,0,46,1,No,0.4357,Clean
TXN0007506,71.0,male,Anambra,Polaris,Savings,51090.17,241959.75,2,23,Wednesday,ATM,no,1,0,49,0,No,0.2112,No
TXN0007507,74.0,F,Anambra,Stanbic,Current,16403.33,14314.33,1,3,Monday,Online,Yes,Yes,0,1,0,No,1.1459,False
TXN0007508,69.0,F,Anambra,Sterling,Savings,21352120.0,135643.18,5,2,Wednesday,WEB,yes,Yes,1,46,1,no,0.1574,yes
TXN0007509,71.0,Male,Bauchi,Fidelity,Current,3447.24,298167.11,5,14,Thursday,Online,Yes,Unknown,0,20,0,no,0.0116,CLEAN
TXN0007510,21.0,Female,Lagos,Access,savings,45196.8,12392.69,1,4,Thursday,POS,Yes,No,0,52,0,No,3.6468,FRAUD
TXN0007511,28.0,male,Bauchi,Stanbic,Current,13717.17,151132.56,4,23,Wednesday,Online,Yes,yes,0,64,1,No,0.0908,Clean
TXN0007512,49.0,m,Delta,FirstBank,savings,31740.65,107498.23,1,15,Wednesday,Mobile,Y,Yes,0,31,0,No,0.2953,0
TXN0007513,66.0,MALE,Anambra,Stanbic,savings,14030.3,,2,14,Saturday,ATM,yes,Yes,0,68,0,No,0.2319,CLEAN
TXN0007514,24.0,Female,Lagos,FCMB,current,100.0,15916.54,4,23,Saturday,Online,No,No,0,15,0,0,0.0063,NO
TXN0007515,63.0,M,Enugu,FCMB,Savings,12787.74,169276.61,4,20,Sunday,Online,Yes,No,0,9,0,No,0.0755,NO
TXN0007516,28.0,Male,Bauchi,FCMB,current,3989.62,55524.39,3,15,Monday,POS,yes,Yes,0,32,1,No,0.0719,NO
TXN0007517,45.0,Male,Rivers,Zenith,Domiciliary,12713.0,62081.84,5,8,Thursday,POS,No,Yes,0,18,1,0,0.2048,No
TXN0007518,71.0,M,Bauchi,FCMB,Savings,9691.02,189660.76,1,15:00,Sunday,Mobile,No,Unknown,0,52,0,No,0.0511,no
TXN0007519,58.0,F,Lagos,FCMB,S,5658.32,436030.69,3,17,Saturday,ATM,Yes,Yes,0,1,0,No,0.013,NO
TXN0007520,40.0,Female,Bauchi,FirstBank,CUR,3303.23,60888.21,3,15,Friday,ATM,Yes,No,0,6,0,No,0.0542,No
TXN0007521,62.0,male,Kaduna,Fidelity,Current,32600.47,205996.7,3,3,Sunday,Transfer,Yes,Yes,0,76,1,yes,0.1583,No
TXN0007522,40yrs,female,Rivers,Sterling,current,35148.18,470625.58,4,16,Thursday,ATM,1,Yes,1,35,0,1,0.0747,No
TXN0007523,67.0,Female,Oyo,Stanbic,Savings,7697.03,15442.34,1,10,Sunday,POS,Yes,0,0,66,0,Yes,0.4984,No
TXN0007524,45.0,female,Enugu,Stanbic,Current,17089.34,112998.91,4,23,Monday,POS,no,No,0,68,0,no,0.1512,no
TXN0007525,60.0,Female,Delta,Stanbic,Savings,15593.84,1684.07,1,14,Tuesday,Online,Yes,Yes,0,17,2,Yes,9.2541,0
TXN0007526,64.0,F,Rivers,Fidelity,Current,10972.22,261598.07,4,17:00,Saturday,Mobile,No,No,0,24,0,No,0.0419,0
TXN0007527,74.0,MALE,Anambra,FirstBank,Current,8130.69,50718.09,6,23,Wednesday,Mobile,Yes,No,0,55,0,No,0.1603,NO
TXN0007528,43.0,F,Kano,GTBank,Savings,"NGN5,145.85",60692.51,1,23,Tuesday,MOBILE,No,No,0,1,1,0,0.0848,No
TXN0007529,42yrs,m,Abuja,UBA,Domiciliary,-51568.08,174370.39,1,23,Wednesday,Mobile,No,yes,0,2,0,no,0.2957,False
TXN0007530,71.0,Male,Lagos,Polaris,Savings,44790.86,233512.46,6,21,Sunday,Mobile,Yes,Yes,0,50,0,No,0.1918,false
TXN0007531,46.0,F,Kaduna,Polaris,Savings,13496.9,76621.41,2,23,Sunday,ATM,Yes,Yes,0,13,0,Yes,0.1761,no
TXN0007532,36.0,F,Abuja,Fidelity,Current,31931.63,164276.76,1,3,Wednesday,POS,No,Yes,0,11 months,1,No,0.1944,no
TXN0007533,50.0,male,Anambra,Zenith,Current,17245.42,469747.96,1,14:00,Friday,POS,Yes,Yes,0,48,1,No,0.0367,False
TXN0007534,53.0,MALE,Delta,Polaris,Savings,2231.25,326925.48,1,21,Sunday,POS,1,Yes,0,1,1,yes,0.0068,no
TXN0007535,31.0,female,Rivers,Sterling,Savings,43204.2,181244.37,5,1,Friday,POS,Yes,Yes,0,26,0,No,0.2384,NO
TXN0007536,31.0,female,Bauchi,FCMB,Savings,6188.2,429873.83,1,6,Wednesday,Mobile,Y,yes,0,19,1,No,0.0144,CLEAN
TXN0007537,52.0,Female,Rivers,Zenith,Savings,30674.0,313046.13,1,11,Thursday,atm,Yes,yes,0,34,0,no,,NO
TXN0007538,47.0,Female,Rivers,Fidelity,Current,18737.54,195850.49,2,16,Monday,Online,FALSE,Yes,0,40,0,No,0.0957,NO
TXN0007539,45.0,male,Anambra,GTBank,SAV,29323.16,373785.63,3,8,Monday,Transfer,Yes,Yes,1,1,1,No,0.0784,Clean
TXN0007540,34.0,F,Anambra,Polaris,Savings,15928.77,255060.76,4,9,Wednesday,Mobile,no,No,0,39,0,yes,0.0625,NO
TXN0007541,20.0,f,Oyo,Access,Domiciliary,30313670.0,104649.84,1,1,Monday,Mobile,yes,Yes,0,41,0,no,0.2897,NO
TXN0007542,33.0,Male,Kano,FirstBank,Savings,834.07,104658.21,2,6,Monday,ATM,Yes,Yes,0,76,0,0,0.008,false
TXN0007543,63 years,Female,Abuja,Fidelity,Current,-1042.77,1324.45,2,21,Thursday,ATM,yes,Yes,0,43,0,Yes,0.7867,NO
TXN0007544,47.0,F,Bauchi,UBA,Savings,56665.97,4607500.0,3,17,Saturday,Transfer,No,Yes,0,34,0,No,12.296,0
TXN0007545,69.0,FEMALE,Bauchi,FCMB,CUR,34626.78,205697.62,1,5,Thursday,WEB,Yes,Yes,0,57,0,1,0.1683,false
TXN0007546,46.0,m,Oyo,Zenith,Current,44074.57,121374.27,3,18,Wednesday,Transfer,No,Yes,0,37,1,No,0.3631,Clean
TXN0007547,62.0,Female,Anambra,Access,Domiciliary,15247.07,214667.48,3,16,Saturday,ATM,No,No,1,40,0,No,0.071,true
TXN0007548,32.0,Male,Enugu,Zenith,Current,15388.31,448351.69,5,22,Sunday,ATM,Yes,Yes,0,38,1,1,0.0343,Clean
TXN0007549,63.0,M,Kano,FirstBank,Savings,19089.46,90367.32,3,12,Monday,ATM,Yes,No,0,76,0,No,0.2112,no
TXN0007550,73.0,Female,Oyo,GTBank,CUR,6981.67,13890.6,4,03:00,Wednesday,POS,Yes,Yes,0,1,0,No,0.5026,NO
TXN0007551,42.0,f,Bauchi,Stanbic,Savings,33059.76,147749.47,1,14,Thursday,atm,No,Yes,0,28,0,No,0.2238,No
TXN0007552,68.0,M,Rivers,UBA,Savings,44218.81,15759.72,2,22,Monday,POS,no,Yes,0,43,0,no,2.8056,NO
TXN0007553,55.0,Female,Kano,GTBank,Savings,59439.21,145652.83,5,1,Sunday,Online,Yes,Yes,0,29,2,yes,0.4081,Clean
TXN0007554,59.0,Female,Enugu,FCMB,Savings,18195.22,112533.47,2,0,Thursday,ATM,Yes,Unknown,0,8,2,No,0.1617,false
